feature,importance
LH_Background+FreeSurfer_Defined_Medial_Wall,-0.020950789518218937
RH_Background+FreeSurfer_Defined_Medial_Wall,-0.0539842441004049
LH_Vis_1,-0.013576977222694013
RH_Vis_1,0.011880377476850858
LH_Vis_2,-0.018586792828586864
RH_Vis_2,-0.024685479287593244
LH_Vis_3,0.01396631900250459
RH_Vis_3,-0.02923564951510462
LH_Vis_4,0.021622208953735105
RH_Vis_4,0.016239931435510006
LH_Vis_5,0.004229683898801937
RH_Vis_5,0.021889784331767664
LH_Vis_6,0.018389955746969236
RH_Vis_6,0.007366939868900238
LH_Vis_7,-0.003751430063060238
RH_Vis_7,0.017362236817742824
LH_Vis_8,0.012380209176413986
RH_Vis_8,-0.0012095800388842433
LH_Vis_9,-0.0004971174348120385
RH_Vis_9,-0.001534934189849932
LH_Vis_10,0.024543524326068013
RH_Vis_10,0.014341927520513895
LH_Vis_11,-0.06290910890088709
RH_Vis_11,0.003779324081092496
LH_Vis_12,0.052225143372375195
RH_Vis_12,-0.001088996591327689
LH_Vis_13,0.0005675224548160159
RH_Vis_13,0.00036395812210706323
LH_Vis_14,0.0026517238125655317
RH_Vis_14,0.029131386884302744
LH_SomMot_1,-0.0003000207159010605
RH_Vis_15,-0.007801917053709515
LH_SomMot_2,-0.07628672525307946
RH_SomMot_1,-0.0028605871501949567
LH_SomMot_3,-0.021976765765127578
RH_SomMot_2,0.0010747019758822894
LH_SomMot_4,0.050947494667046
RH_SomMot_3,0.007143909786280015
LH_SomMot_5,-0.02295836244456507
RH_SomMot_4,-0.0016705662283979452
LH_SomMot_6,0.0012002868421116116
RH_SomMot_5,0.008260514995660877
LH_SomMot_7,0.004143631478782241
RH_SomMot_6,0.008842497559644615
LH_SomMot_8,0.06496934339001666
RH_SomMot_7,0.0013043610455692636
LH_SomMot_9,-0.0030091513469210156
RH_SomMot_8,-0.02472509496841179
LH_SomMot_10,-0.006569685173497715
RH_SomMot_9,0.024652436444563094
LH_SomMot_11,-0.012806887151293491
RH_SomMot_10,0.009762448340290077
LH_SomMot_12,-0.005172194684318543
RH_SomMot_11,0.002806827219103136
LH_SomMot_13,-0.0007448376442456572
RH_SomMot_12,0.0031309863207976867
LH_SomMot_14,0.004581473654104648
RH_SomMot_13,-0.0028247473514007894
LH_SomMot_15,-0.0004958976812455339
RH_SomMot_14,-0.016146044365973895
LH_SomMot_16,0.015649786492894974
RH_SomMot_15,-0.0012175043504143506
LH_DorsAttn_Post_1,0.01032636545854508
RH_SomMot_16,0.0024352633140199797
LH_DorsAttn_Post_2,0.00895612975193823
RH_SomMot_17,0.02995914236992047
LH_DorsAttn_Post_3,-0.002918485759540334
RH_SomMot_18,-0.010054787928323154
LH_DorsAttn_Post_4,0.005400617537979658
RH_SomMot_19,0.005135717515793209
LH_DorsAttn_Post_5,-0.002371712909959504
RH_DorsAttn_Post_1,-0.001660147480209955
LH_DorsAttn_Post_6,-0.0007532109054966879
RH_DorsAttn_Post_2,0.002084526808300585
LH_DorsAttn_Post_7,-0.004621273504759171
RH_DorsAttn_Post_3,0.004823969660455454
LH_DorsAttn_Post_8,0.019031475568328134
RH_DorsAttn_Post_4,-0.006466851848287333
LH_DorsAttn_Post_9,-0.011012684645481989
