feature,importance
RH_Limbic_OFC_3,-0.010295538077416674
LH_Cont_Par_2,-0.17110104161717354
RH_Limbic_TempPole_1,-0.0051793975110518056
LH_Cont_Par_3,-0.03866514686666387
RH_Limbic_TempPole_2,-0.005729026438805459
LH_Cont_Temp_1,-0.09738205698287321
RH_Limbic_TempPole_3,-0.1936876105561343
LH_Cont_OFC_1,-0.06763472222604666
RH_Cont_Par_1,0.0006736141054247726
LH_Cont_PFCl_1,0.35764125251028756
RH_Cont_Par_2,0.009993713694100539
LH_Cont_PFCl_2,-0.006262845233982169
RH_Cont_Par_3,0.08734512264359771
LH_Cont_PFCl_3,-0.022380145300263263
RH_Cont_Temp_1,-0.02043220008732697
LH_Cont_PFCl_4,0.06276816690011315
RH_Cont_PFCv_1,-0.14516482396541128
LH_Cont_PFCl_5,-0.03285973582282071
RH_Cont_PFCl_1,-0.056252349249818416
LH_Cont_pCun_1,-0.015403369602689856
RH_Cont_PFCl_2,-0.024881380748217576
LH_Cont_Cing_1,-0.035860745216310295
RH_Cont_PFCl_3,0.012139813894057015
LH_Cont_Cing_2,0.0020353608232000883
RH_Cont_PFCl_4,0.008693080262852688
LH_Default_Temp_1,-0.261174388460081
RH_Cont_PFCl_5,0.010604495003663696
LH_Default_Temp_2,0.11680442965777428
RH_Cont_PFCl_6,0.009032740754375053
LH_Default_Temp_3,0.0440920959055558
RH_Cont_PFCl_7,0.044679876245768496
LH_Default_Temp_4,-0.021587284723115566
RH_Cont_pCun_1,-0.041148472953977965
LH_Default_Temp_5,-0.03668403567927657
RH_Cont_Cing_1,-0.013849017844141992
LH_Default_Par_1,0.034820369718628015
RH_Cont_Cing_2,0.015508666207801305
LH_Default_Par_2,0.08569011997987473
RH_Cont_PFCmp_1,0.021394706782292005
LH_Default_Par_3,0.09825592307579244
RH_Cont_PFCmp_2,0.030407337584382077
LH_Default_Par_4,-0.06005429266589064
RH_Default_Par_1,-0.16407020395327487
LH_Default_PFC_1,-0.005278487392631238
RH_Default_Par_2,-0.06990898997612527
LH_Default_PFC_2,0.011595103501105796
RH_Default_Par_3,-0.11870076628691896
LH_Default_PFC_3,0.018869466532328374
RH_Default_Temp_1,0.020903332893440863
LH_Default_PFC_4,0.03568111158687787
RH_Default_Temp_2,0.07867962459890104
LH_Default_PFC_5,-0.043296793179678
RH_Default_Temp_3,-0.052727534818342164
LH_Default_PFC_6,0.012614463614639049
RH_Default_Temp_4,-0.35741522002352744
LH_Default_PFC_7,-0.027879774008611018
RH_Default_Temp_5,0.04535136073655388
LH_Default_PFC_8,-0.006972587584711347
RH_Default_PFCv_1,0.17520874949748055
LH_Default_PFC_9,0.19666548396632808
RH_Default_PFCdPFCm_1,-0.029630042097907292
LH_Default_PFC_10,0.026772960800502277
RH_Default_PFCdPFCm_2,0.07966469724170447
LH_Default_PFC_11,0.004671708367578335
RH_Default_PFCdPFCm_3,0.051246848482848543
LH_Default_PFC_12,-0.06613900582140493
RH_Default_PFCdPFCm_4,0.00243691421642912
LH_Default_PFC_13,-0.022454574358334086
RH_Default_PFCdPFCm_5,0.03863027132807544
LH_Default_pCunPCC_1,-0.03313171893914769
RH_Default_PFCdPFCm_6,-0.010881130655896657
LH_Default_pCunPCC_2,0.031484568745974544
RH_Default_PFCdPFCm_7,-0.01115398942830857
LH_Default_pCunPCC_3,-0.13556630072675283
RH_Default_pCunPCC_1,-0.027131152940463275
LH_Default_pCunPCC_4,0.018771798738466135
RH_Default_pCunPCC_2,-0.15732184160114898
LH_Default_PHC_1,-0.5857293054724501
RH_Default_pCunPCC_3,-0.05077323266446333
