feature,importance
LH_Cont_Par_1,0.0019245961314933789
RH_Limbic_OFC_3,-0.01415234557023776
LH_Cont_Par_2,0.03246371687602482
RH_Limbic_TempPole_1,-0.0023502117491678797
LH_Cont_Par_3,0.0024327207235676665
RH_Limbic_TempPole_2,0.007901050562477658
LH_Cont_Temp_1,0.03549504229974431
RH_Limbic_TempPole_3,0.07262518430374178
LH_Cont_OFC_1,0.011048051781432889
RH_Cont_Par_1,-0.002149037354975301
LH_Cont_PFCl_1,-0.039215414545469784
RH_Cont_Par_2,0.006285537300785508
LH_Cont_PFCl_2,0.0013964194284898925
RH_Cont_Par_3,-0.06518259826432873
LH_Cont_PFCl_3,-0.0015495796014776309
RH_Cont_Temp_1,0.002091437842172544
LH_Cont_PFCl_4,-0.01189159955491668
RH_Cont_PFCv_1,0.06690184629640095
LH_Cont_PFCl_5,0.04828932443935127
RH_Cont_PFCl_1,-0.015613573912760798
LH_Cont_pCun_1,0.005114403710564807
RH_Cont_PFCl_2,-0.006322298321176175
LH_Cont_Cing_1,0.0026765063134346337
RH_Cont_PFCl_3,0.01481970572076049
LH_Cont_Cing_2,-0.01619256226038291
RH_Cont_PFCl_4,-0.002288163025292204
LH_Default_Temp_1,0.08155149906230848
RH_Cont_PFCl_5,-0.003679938838490831
LH_Default_Temp_2,-0.029964854162948917
RH_Cont_PFCl_6,-0.0012849117970053776
LH_Default_Temp_3,0.011103838109511804
RH_Cont_PFCl_7,-0.003587455491130642
LH_Default_Temp_4,0.04558950894489223
RH_Cont_pCun_1,-0.012156619340270357
LH_Default_Temp_5,0.0016476216156878806
RH_Cont_Cing_1,0.07649648127006482
LH_Default_Par_1,-0.00958954982981515
RH_Cont_Cing_2,-0.04595246027706993
LH_Default_Par_2,-0.009609644951363556
RH_Cont_PFCmp_1,6.034931138548404e-05
LH_Default_Par_3,0.05499103050362761
RH_Cont_PFCmp_2,-0.004740731404115337
LH_Default_Par_4,0.028132775716926413
RH_Default_Par_1,0.09762659682081198
LH_Default_PFC_1,-0.02627754801363932
RH_Default_Par_2,0.01719116199912936
LH_Default_PFC_2,0.008520474068679337
RH_Default_Par_3,0.03268182735705247
LH_Default_PFC_3,-0.0008263653595124782
RH_Default_Temp_1,-0.01026734790123041
LH_Default_PFC_4,-0.019636853737440473
RH_Default_Temp_2,-0.03351160925886838
LH_Default_PFC_5,0.0005596507806853614
RH_Default_Temp_3,0.01111196584162191
LH_Default_PFC_6,0.011451359842752449
RH_Default_Temp_4,0.041674699160460654
LH_Default_PFC_7,0.014923237610675977
RH_Default_Temp_5,-0.0115956989914447
LH_Default_PFC_8,0.009417428485217311
RH_Default_PFCv_1,-0.04604832987984756
LH_Default_PFC_9,-0.07744602308053963
RH_Default_PFCdPFCm_1,0.006768651335034124
LH_Default_PFC_10,-0.0031869505884455805
RH_Default_PFCdPFCm_2,0.008968689031269383
LH_Default_PFC_11,-0.010126078068973187
RH_Default_PFCdPFCm_3,0.0018748497677938236
LH_Default_PFC_12,0.028947645593409753
RH_Default_PFCdPFCm_4,-0.009524712924596059
LH_Default_PFC_13,0.0012028311905494951
RH_Default_PFCdPFCm_5,-0.008977200628952813
LH_Default_pCunPCC_1,0.005798273744214464
RH_Default_PFCdPFCm_6,0.0028422064461471677
LH_Default_pCunPCC_2,-0.005371132845231098
RH_Default_PFCdPFCm_7,0.004242602990121752
LH_Default_pCunPCC_3,0.03553749837623064
RH_Default_pCunPCC_1,-0.04675573141001462
LH_Default_pCunPCC_4,-0.004730451117936492
RH_Default_pCunPCC_2,-0.001298037909124563
LH_Default_PHC_1,0.1756509277049223
RH_Default_pCunPCC_3,0.0250452011280577
