feature,importance
RH_Cont_PFCl_1,-0.08491417467687062
LH_Cont_pCun_1,-0.03916966935037913
RH_Cont_PFCl_2,0.11738466286333694
LH_Cont_Cing_1,0.08828290229866827
RH_Cont_PFCl_3,0.3028423497600872
LH_Cont_Cing_2,-0.19175443932077998
RH_Cont_PFCl_4,0.010396007283386886
LH_Default_Temp_1,-0.8799921126916619
RH_Cont_PFCl_5,0.003386899999158334
LH_Default_Temp_2,0.03923562972824132
RH_Cont_PFCl_6,0.0038788707145252475
LH_Default_Temp_3,-0.14688074316789432
RH_Cont_PFCl_7,-0.10536233301395616
LH_Default_Temp_4,-0.5672380888434537
RH_Cont_pCun_1,0.3911474295005837
LH_Default_Temp_5,0.04278104965936054
RH_Cont_Cing_1,-0.059464831889082324
LH_Default_Par_1,-0.08439254708234716
RH_Cont_Cing_2,-0.6152427190589408
LH_Default_Par_2,-0.15531786471319126
RH_Cont_PFCmp_1,0.19122086549733142
LH_Default_Par_3,-0.42355245232682653
RH_Cont_PFCmp_2,0.04938815125954631
LH_Default_Par_4,-0.12960647359949248
RH_Default_Par_1,-0.47065835613798795
LH_Default_PFC_1,0.3602124151871474
RH_Default_Par_2,0.0060391955414196875
LH_Default_PFC_2,-0.005456539697441437
RH_Default_Par_3,-0.2315823480866724
LH_Default_PFC_3,-0.020321195212211342
RH_Default_Temp_1,0.04674399553857016
LH_Default_PFC_4,-0.16685514739209412
RH_Default_Temp_2,-0.11770843080317328
LH_Default_PFC_5,-0.09789842903504908
RH_Default_Temp_3,-0.36312659994752117
LH_Default_PFC_6,-0.0685640203202534
RH_Default_Temp_4,-0.3504099153094141
LH_Default_PFC_7,-0.1680517919541606
RH_Default_Temp_5,0.04468202946381413
LH_Default_PFC_8,-0.010031394430812895
RH_Default_PFCv_1,0.12843746864084207
LH_Default_PFC_9,-0.3394201563361948
RH_Default_PFCdPFCm_1,-0.06401022320662623
LH_Default_PFC_10,0.08575098120754983
RH_Default_PFCdPFCm_2,0.11038597744367318
LH_Default_PFC_11,-0.04859969903729792
RH_Default_PFCdPFCm_3,-0.03895893041150205
LH_Default_PFC_12,-0.11557708209620897
RH_Default_PFCdPFCm_4,0.0611500624930915
LH_Default_PFC_13,-0.04976726601798204
RH_Default_PFCdPFCm_5,-0.0666411813423847
LH_Default_pCunPCC_1,0.006004154509270485
RH_Default_PFCdPFCm_6,-0.02215085178294555
LH_Default_pCunPCC_2,0.05030288946455322
RH_Default_PFCdPFCm_7,0.009753284264819775
LH_Default_pCunPCC_3,-0.3344989475626533
RH_Default_pCunPCC_1,-0.2331639973761226
LH_Default_pCunPCC_4,0.1079454817690591
RH_Default_pCunPCC_2,-0.231295313656485
LH_Default_PHC_1,-0.43551633561227027
RH_Default_pCunPCC_3,-0.06899751890410237
