feature,importance
RH_Limbic_OFC_2,-0.010343460858383821
LH_Cont_Par_1,-0.0012694211358870438
RH_Limbic_OFC_3,-0.0021356159973495684
LH_Cont_Par_2,0.016919117050932533
RH_Limbic_TempPole_1,0.0001328992090339859
LH_Cont_Par_3,-0.0005975991210115131
RH_Limbic_TempPole_2,-0.0022010923723387904
LH_Cont_Temp_1,0.006810037931772472
RH_Limbic_TempPole_3,0.02348336857081998
LH_Cont_OFC_1,0.0023441608410169593
RH_Cont_Par_1,0.001761525190566284
LH_Cont_PFCl_1,-0.013264152227067618
RH_Cont_Par_2,0.014784555738006331
LH_Cont_PFCl_2,0.00027466818872088234
RH_Cont_Par_3,-0.0017617641388577635
LH_Cont_PFCl_3,0.0022691073956811964
RH_Cont_Temp_1,0.005661675508708313
LH_Cont_PFCl_4,-0.005174448647516116
RH_Cont_PFCv_1,0.008115277463214337
LH_Cont_PFCl_5,0.007854836838911845
RH_Cont_PFCl_1,0.002914108437365244
LH_Cont_pCun_1,8.153676579184584e-05
RH_Cont_PFCl_2,0.0022316787842813174
LH_Cont_Cing_1,0.005881327378932993
RH_Cont_PFCl_3,-0.005446992189851165
LH_Cont_Cing_2,0.002352155110130779
RH_Cont_PFCl_4,-2.2070338947650485e-05
LH_Default_Temp_1,0.01996998962779273
RH_Cont_PFCl_5,-7.368168489330667e-05
LH_Default_Temp_2,-0.0017939988220093794
RH_Cont_PFCl_6,-0.00019869319323366545
LH_Default_Temp_3,0.004304087638794327
RH_Cont_PFCl_7,-0.0014909080398315309
LH_Default_Temp_4,0.010954441089370373
RH_Cont_pCun_1,0.0038656076912086616
LH_Default_Temp_5,-6.220522111553416e-05
RH_Cont_Cing_1,0.0004195026593341227
LH_Default_Par_1,-0.002000980269284753
RH_Cont_Cing_2,0.003923975810758649
LH_Default_Par_2,-0.0011102280193276937
RH_Cont_PFCmp_1,-0.005691524466508167
LH_Default_Par_3,0.009944630949776781
RH_Cont_PFCmp_2,-0.0013929935667094232
LH_Default_Par_4,0.0034882332375969194
RH_Default_Par_1,0.006937134361482726
LH_Default_PFC_1,-0.0013967202404058352
RH_Default_Par_2,0.0014801013435199043
LH_Default_PFC_2,0.004394258593121205
RH_Default_Par_3,0.0018706155857625363
LH_Default_PFC_3,-0.0023509547132932684
RH_Default_Temp_1,-0.0007585496503074311
LH_Default_PFC_4,0.0012041335744673318
RH_Default_Temp_2,0.0023573761339354873
LH_Default_PFC_5,-0.0006288334883762117
RH_Default_Temp_3,0.006061008809282774
LH_Default_PFC_6,-0.0006438708007078331
RH_Default_Temp_4,0.008325437256987298
LH_Default_PFC_7,0.009448266805556292
RH_Default_Temp_5,-0.0010633687152758438
LH_Default_PFC_8,-0.0017745569362546073
RH_Default_PFCv_1,-0.013780700780094317
LH_Default_PFC_9,0.010146561101178604
RH_Default_PFCdPFCm_1,-0.0001486349304079339
LH_Default_PFC_10,-0.0025247226295257966
RH_Default_PFCdPFCm_2,-0.0004981624072710776
LH_Default_PFC_11,-0.0009436421685176706
RH_Default_PFCdPFCm_3,0.0036562451290427576
LH_Default_PFC_12,0.005535980024033857
RH_Default_PFCdPFCm_4,-0.0010954632169817553
LH_Default_PFC_13,0.0010949238806269087
RH_Default_PFCdPFCm_5,0.002177042024481932
LH_Default_pCunPCC_1,0.0017559812515593636
RH_Default_PFCdPFCm_6,0.0003323524887329481
LH_Default_pCunPCC_2,0.0005518112627609869
RH_Default_PFCdPFCm_7,0.00028612732653961046
LH_Default_pCunPCC_3,0.00951105560087953
RH_Default_pCunPCC_1,0.004010245932132659
LH_Default_pCunPCC_4,-0.004119197342512722
RH_Default_pCunPCC_2,0.00722356863298366
LH_Default_PHC_1,0.04870148067235314
RH_Default_pCunPCC_3,-0.0032297946773057686
