feature,importance
RH_Limbic_OFC_2,-0.00046806048197005514
LH_Cont_Par_1,0.0029007764888749257
RH_Limbic_OFC_3,-0.0023129883203022736
LH_Cont_Par_2,-0.02967434357062565
RH_Limbic_TempPole_1,0.0023328525744570915
LH_Cont_Par_3,0.00686282927974345
RH_Limbic_TempPole_2,0.0018460052293637632
LH_Cont_Temp_1,-0.023868666516365596
RH_Limbic_TempPole_3,-0.04038002288694992
LH_Cont_OFC_1,-0.009126935362536349
RH_Cont_Par_1,0.004909294386870724
LH_Cont_PFCl_1,0.008743359246294095
RH_Cont_Par_2,-0.03289514625372583
LH_Cont_PFCl_2,-2.8941156375766034e-05
RH_Cont_Par_3,0.009513278320394511
LH_Cont_PFCl_3,-0.004316700744457246
RH_Cont_Temp_1,-0.012813765355391495
LH_Cont_PFCl_4,0.010330015735489523
RH_Cont_PFCv_1,-0.01967830227794063
LH_Cont_PFCl_5,-0.014437230802158054
RH_Cont_PFCl_1,0.002277476687154325
LH_Cont_pCun_1,-0.0012504126457969966
RH_Cont_PFCl_2,0.0021531176329052408
LH_Cont_Cing_1,-0.00966906375781715
RH_Cont_PFCl_3,0.01434847995226132
LH_Cont_Cing_2,-0.0075275414067321736
RH_Cont_PFCl_4,0.000830951369503315
LH_Default_Temp_1,-0.053507773263665286
RH_Cont_PFCl_5,5.542967618650241e-06
LH_Default_Temp_2,-0.007189369458691098
RH_Cont_PFCl_6,0.0026824612653960646
LH_Default_Temp_3,-0.010815720626643283
RH_Cont_PFCl_7,0.0009616649454416486
LH_Default_Temp_4,-0.012777791038177565
RH_Cont_pCun_1,0.0060473271084257796
LH_Default_Temp_5,0.00713159170526857
RH_Cont_Cing_1,-0.014928589833430173
LH_Default_Par_1,0.004231165136774154
RH_Cont_Cing_2,-0.03450467431777594
LH_Default_Par_2,-0.00939408426580982
RH_Cont_PFCmp_1,0.006071742505923803
LH_Default_Par_3,-0.010508003430798087
RH_Cont_PFCmp_2,0.00032658079393696715
LH_Default_Par_4,0.011039452480221186
RH_Default_Par_1,-0.028048923204452264
LH_Default_PFC_1,-0.0033162388478612873
RH_Default_Par_2,-0.004316718837973661
LH_Default_PFC_2,-0.0026861288144398496
RH_Default_Par_3,-0.004374210552617054
LH_Default_PFC_3,0.002582639656420234
RH_Default_Temp_1,0.0018649625950511255
LH_Default_PFC_4,0.002052086963260529
RH_Default_Temp_2,-0.015447712464957804
LH_Default_PFC_5,-0.006738365227769557
RH_Default_Temp_3,0.007293286035390644
LH_Default_PFC_6,0.0028246568846912977
RH_Default_Temp_4,-0.030661371818365188
LH_Default_PFC_7,-0.018505355435804515
RH_Default_Temp_5,0.0062393010756356
LH_Default_PFC_8,0.004906378369051494
RH_Default_PFCv_1,0.017655241121516427
LH_Default_PFC_9,-0.03805992929340319
RH_Default_PFCdPFCm_1,-0.011599006363002677
LH_Default_PFC_10,-0.002553626774322835
RH_Default_PFCdPFCm_2,0.011546347786782204
LH_Default_PFC_11,0.00014697258702811426
RH_Default_PFCdPFCm_3,-0.002136602587373341
LH_Default_PFC_12,0.0009915259066713355
RH_Default_PFCdPFCm_4,0.003743687088230396
LH_Default_PFC_13,-0.0006308544857409389
RH_Default_PFCdPFCm_5,-0.009533147653654095
LH_Default_pCunPCC_1,0.0014072863217349284
RH_Default_PFCdPFCm_6,0.0021467399457907456
LH_Default_pCunPCC_2,0.00944696364860279
RH_Default_PFCdPFCm_7,-0.0008486294455433694
LH_Default_pCunPCC_3,-0.0026967820378476543
RH_Default_pCunPCC_1,-0.025483116668656165
LH_Default_pCunPCC_4,0.008906491446543766
RH_Default_pCunPCC_2,-0.027432242846733245
LH_Default_PHC_1,-0.096375106572463
RH_Default_pCunPCC_3,-0.00034644113899500275
